borrower,symbol,token_address,total_borrowed_amt
0xbf060fe5b35aefbb80041e313510294e501b5e38,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1036608.3984791166
0x1d46ce6b1d12b1ce9252034e9fb7a292db762e38,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1034008.1956088683
0xe3efe389b8a40dbc16a92e88c34534ddf82d8be4,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1025712.672
0xf151ed2caedbda83c17ae39d6990d92909fcf529,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1000212.27
0x9494f3a304194b79c97bd1d440a33f0693c096d4,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1000212.27
0x36c1ed3ad44f0a1d6b05318c40d3555423707e79,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1000212.27
0x1f2cfaddcad3a4e398fac6df39b51c310dd1729a,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,999932.57
0xc9f9f6cfd655417acb8d1bb00fe77ad9a6d9ca81,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,989239.9413981
0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,cbBTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,961895.2788
0x0618879bbf19776dba949f63371e21d3c5134955,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,937777.35700373
0x1e2799e0071e535468097e04ad23b9fe3ae5a6a5,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,924039.5502678364
0xa0edd1225111245331f1bd3ba29f984fc8179dbe,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,854181.27858
0x8a0aa6935041df43035e33a212a4432f90bf55c8,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,846519.6525918
0xfe99cc4664a939f826dbeb545c1aad4c89ee737a,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,799946.056
0xc6877a65349b0fa45cc61a267ee682c7abf2b369,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,786591.46602192
0x0fe15b65136ab92a3f9ce83cceb9e0663f1efaa6,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,770488.51688775
0x834bd54eae7edd442637375b9be9ba2a9ad28389,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,763948.48348
0x25cab486bd21ff44f70f4898294ae31ab406c4e4,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,756505.8032766047
0xd6cc66be4a0faac57ab7c6913d5477d1ec60ca42,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,754002.4587026765
0xb907d8ffd28be854a75580adebc2af4063d0dd92,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,750159.2025
0xcb7e0558be839953ce3131657a1100444d1938b7,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,730154.9571
0x224b56b9b4c66a675a37ff1927d790f3e3e493b2,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,699952.799
0xac8e6c68b9f7685204d90a375503a573d51991aa,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,668211.94
0x1898036f5dd9cf2ebd1595a6e3fc006a40a9e108,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,621327.9809938794
0xde604c63852c51e6d22c34d1e4a1698f6ade9288,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,614955.1599999999
0x7a79969a0b9d51d922c4810d2950560360f6f234,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,600127.362
0x13a5df6aa37ba9af67ccc89eb78f6aabe6b66c4c,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,600127.362
0x57c294fbf23033b7a9794841e932a3a8363aef71,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,565961.83462
0x7ec733c2aae62da4bec419618fed75999e4c83af,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,559962.2392
0x27bab5f163ce67242ed5331eca0d3ebfa7197a3e,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,530112.5031
0x9f56a78e965b63af7d1c2f71beac8c9e3612a1ef,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,527394.0260128642
0xe05da47b1606f0b13f54562b43fdfb994316bee3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,524927.6931020597
0x09cf50574504d9dcf127e848a6058e8e0bb814aa,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,500966.21757
0x8879ae6c281495a5d40dce8015bc3bbf7b109233,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,500106.135
0x2e1078e128e8aa6a70ec8d1b17a79fc4b457d437,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,500106.135
0xe4637833f5513524d0b9337a75963619034fbb23,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,499966.28500000003
0x4f0aa5900b8292273b2f9a178d5468f8048bb9a9,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,499966.285
0x2de640a18fe3480aa802aca91f70177ada103391,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,499966.285
0xeadc152ac1014ace57c6b353f89adf5faffe9d55,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,499966.285
0x27db63bc2ea03c1e6dc171ce9ef38987c3a5a5c3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,499966.285
0x57ef2b98306d2c98f2fcebbdd05090c75982af72,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,492466.79072499997
0x94def848159b30605afe0c1d1ac43d6d588b940a,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,487391.43662376
0xbf060fe5b35aefbb80041e313510294e501b5e38,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,483525.64876079647
0x54b338e6cfd605dad2264b96b0a730fb2bdca9e4,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,464439.6051004394
0x37c86bd06d266a009d2de7c1263ec4ab7adde628,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,452195.967267
0x0906c2a70b91193d4c41df730afb1ea769e8a39d,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,450095.52150000003
0xd76f1c2764a5f22548713cde767b5b752170d6d7,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,450095.5215
0x1f2f10d1c40777ae1da742455c65828ff36df387,tBTC,0x18084fba666a33d37592fa2633fd49a74dd93a88,445533.24815175496
0x1270e5a6b9900db3c5b661da65aa6942bdc9e727,cbBTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,429455.8259413722
0x3328d6119501cb5db268befc394c6975a16444bc,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,428298.35628358996
0xdb57fdf5fd24a9d0e1ea94552eb2c7bdcb28fa27,tBTC,0x18084fba666a33d37592fa2633fd49a74dd93a88,416218.304568526
0x8eeb81fc54aa778d94ea03115756993f4f5ffef8,tBTC,0x18084fba666a33d37592fa2633fd49a74dd93a88,416051.883815
0x8ccaf951c46899aa11e96435261c271c3e5ba963,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,402485.417448
0x2e2b6070bec9be9f50887cfe306ac6ca93002fab,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,400084.908
0x736f922f9f20e3788360f4021fd14e806e5bbdd2,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,400084.908
0x34a7fdc0925fd26fd883f0bf10b42d2d606c82e3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,399973.028
0x68b0ab689dd913706ec35cbacb2e1baa84adc592,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,390497.407119728
0x5c37db04fec0de60387c022078ec248469fcdb90,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,383493.4920429258
0x29c3ed9aab657c5a3daafc7c0596b3b9b91392ab,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,380693.5434526089
0xcaab6ff98989fdd4f47e7db6152e6fb47994ec1e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,373734.15072
0xf8153167313ce9cfcb45bd4aff2b543513388163,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,366975.25318999996
0xf368d43f148e1803ec793670183b0ca6a07d3898,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,355075.35585
0x29c3ed9aab657c5a3daafc7c0596b3b9b91392ab,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,350332.2600059646
0x94e96e1b9b8c7ecf8ddb37a379e6bbeffa057c93,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,349976.3995
0xfc3b069b0ddbbd160438775367df99654d0e6b1e,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,349076.460187
0x237a398ce090e8f64df9351821f7a1b24cb734b2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,348636.672
0xe7cd2fa44cce16e70867338f7b9fd60ad3b9d4b5,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,347430.81124
0xdf81987465681d0515058fe0a47a3bd174012730,cbBTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,342792.054
0x063adacc01db782093d0310bf3d5755d2adec424,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,334548.99964506
0x03478d788b0083cf1cf86e4b3b4358c54794ffad,tBTC,0x18084fba666a33d37592fa2633fd49a74dd93a88,322549.8188254161
0x61df5e894fca51fabf9850c96057dc9f1d018f5d,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,319288.40643641393
0xee2ba57059f4d3c6f392b4e2ebff03411e61009b,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,300063.681
0x680faa50f0b2efa0059c517083f54a57637ab3c4,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,300063.681
0x7633271e6e00d6a2a0788f9ded6ea0961b2b63c3,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,300063.681
0x2e2b6070bec9be9f50887cfe306ac6ca93002fab,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,299979.771
0xe56a192ab8571628ab1ade27dfc2f0cf47221eae,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,299979.771
0x62d00bf1f291be434ac01b3dc75fa84af963370a,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,299979.771
0x91eda28735ce089a8b5133476263c3fb8303c8ca,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,299979.771
0x22ca2cc0ddffe1fa7f039ad65b5adeca48f9a490,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,297263.086644
0xecc0e46f64458ae70dca30e298d20e3c993d9541,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,292238.586
0x10dab2ec740ae0b3ca22ea0a7fbdd1e447665c6b,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,291846.82164169516
0xd2a838a15f54bc813170e3aba2ffe1e53f242ec6,LINK,0x514910771af9ca656af840dff83e8264ecf986ca,276571.31188
0x1f2f10d1c40777ae1da742455c65828ff36df387,crvUSD,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,275916.8912847063
0x05ccdedfaf0603cb6753f3a80ef2342e104113f1,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,270057.3129
0x42ccd58a2f006045bcecc5cd31509687a55183fe,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,261728.66668202402
0x29b7ddbc6fa8cd273a63cb17826225aeb46ed6a4,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,260055.1902
0xe99803cb5b2d50c4451985cd520abb744c3fa43f,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,259982.4682
0x84b3b137d888ea0bbac921218a4a645d939009b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,259101.1897949
0x9ca0dafa3acc172a37b5cca26ff7962117b5965b,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,257982.60306
0x51de5c041663ed0168214744b56955fb27dba40a,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,257707.24028865775
0xd0b8dfcf9da999db981a60a8da6584e8e52b757c,PYUSD,0x6c3ea9036406852006290770bedfcaba0e23a0e8,256115.25996427916
0xb5e50f32b9744038967cd897f295522193632871,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,250053.0675
0x2078e77a018455e4da7d805c98569359bfe274fd,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,250053.0675
0x7fb4620dfff2178a50dd611a7e7cd8f661806b50,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,250053.0675
0x935ad0fbea9572bb24138f23a69e314f0bdbddbe,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,250053.0675
0x66466428990e0f42a4c54f64bee0db6bf2336de5,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,250053.0675
0xc6af88dd0cd44e6abb2564dd8e96bef465e4b952,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,249983.1425
0xa4a4435e1a4b4f424c2a33d5c8c9809b0f32d788,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,249983.1425
0x07e9aa40272429a4e2ee072208fdeb76407249a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,248738.51641346
0xddad88c431b890223861cb9b52cada656ac8f386,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,240756.09445035
0xabbd5b2b0b034781e58434736728b9d0673de7f1,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,239983.8168
0xfdb316f4e3018602e95562612c019e16d0966d0a,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,239050.73252999998
0x1f2f10d1c40777ae1da742455c65828ff36df387,cbBTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,235831.69750305422
0xe643b6dda0d270f8456932d4dde3d368f1c94c04,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,227654.80128705027
0xb3288afb81b6d94886fb7ee985e5ca56bd4f6fee,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,217007.3461856859
0x77a56647fba0eb60abb7395574cded565f6f94f6,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,209985.8397
0x63e328e7808c34a2edbda15a2b4ff68afd89d8e7,tBTC,0x18084fba666a33d37592fa2633fd49a74dd93a88,208025.9419075
0xfe1a345b9c6bacd2074a1bb95d5ae0812f7a852c,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,203167.10738541163
0xd6cc66be4a0faac57ab7c6913d5477d1ec60ca42,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,200553.80801208015
0x58bbdf440414e340a84566a213b53c5222164f87,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,200042.454
0x851be3c60380696db9f56397069c24fd5bfe9f23,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,200042.454
0x21f7cfa4fc40fb9f1a68e9e7eaa92375dd7e163e,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,200042.454
0xdb6e9e7390e9acc34619e56efa48ade01cff6f12,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,200042.454
0x510b2d8e30e8c79247c51e04d5be8bf7262f9938,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,200042.454
0xe99803cb5b2d50c4451985cd520abb744c3fa43f,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,200042.454
0x338a07cf3e117d446ffbd3bc4a60787f892be222,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,200042.454
0x0607c92c5d5dccf0a1beff492098644f42f03b17,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,200042.454
0xd242c01f124b3389924505ca9e645a384ca4821a,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,200042.454
0x4f0aa5900b8292273b2f9a178d5468f8048bb9a9,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,200022.0
0x925713c121423e7bbf7045ff163bdbc0a298207a,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,199986.514
0xf7d170c6c72cf3a1e3a958565c7d7041ca578a9d,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,199986.514
0xe3292ce7cbbb9b4b81119d638abaa2519e7a02ac,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,199986.514
0xfbbf14724ec838b97e468a3a0593ac2e0926b0b8,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,195809.57018944068
0x5130985ce6a0e54f369712cd6f2fdec084026e54,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,190602.84008380078
0xb5e11a7743789ee3df08081692ec2fa4895caf2e,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,180038.2086
0xfc0d7985d69aaba7b26e018d4bec8f018746f6a4,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,179272.209510527
0x97d9bb97f706b2c8b8cad7dec27561baa5c70960,PYUSD,0x6c3ea9036406852006290770bedfcaba0e23a0e8,175854.4744
0x8040fa90f682ec9d6a1d6cc0cd14c996710940fe,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,175164.426
0x4d15f7f85a94045cec848d983ddc7f51288a9b1a,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,175037.14725
0x557392a9cb8c20a23bf3df6221ee8b032d9142d3,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,175037.14725
0xe0ca60a3e171d3806403d0f016d0b15b8002f053,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,169368.84983378917
0x7bf6e86eea9b360a49066d7fdf12c9d2f3bc6c29,tBTC,0x18084fba666a33d37592fa2633fd49a74dd93a88,167460.8832355375
0xa38798d521e983c6f1965fdb9a3a9ea8a8c24c2d,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,163488.975195
0xa1245e3b7133b89d116de1978459ea3215b6685d,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,162921.12946835
0xd6699994f1ea0a1a1e88cd200a81768fc83f0bf7,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,157689.366289
0xb0f094c9e85a0ee7b89214a3a67efbc131022cc0,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,154452.7787334
0xad1b2b8bf07e9ac1c433069df46bb7830d8e4495,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,154038.10206334945
0x130b261da8c75ed5103625577abdef1d0421a161,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,153641.00000000003
0x9bdd93214da6c8c155db9034942b24f0cf95f601,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,153032.47731
0x53acce66e09c18c1569832934aea2b272f7da8e5,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,150425.9
0x92b75a5bfb7be7911747276ad335b8f5da3ce0f4,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,150031.8405
0xaf9b98d2acde5f13eaeaeb0101273cdfa86dcc95,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,150031.8405
0xd4da14dabe00acfe3e22b0e93a76f97e7f0aac77,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,150031.8405
0x19a1989b0b0d3f019e09d4ba3d0900cd29d35dfb,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,150016.5
0xa32e350c5397b78fe31d8e65d6bfa3d2c58a2ebb,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,150016.5
0x2afbe0164ee3e4fd92ed83cedb54ee7e3bf5c418,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,150016.5
0xbe3e11532080eb261bcc6f4f65560ef18148b782,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,149989.8855
0xe69e7a257eb806f7e008276395160dff6b6afb84,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,149989.8855
0xad1b2b8bf07e9ac1c433069df46bb7830d8e4495,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,148846.26535547234
0xc80a6e0ae79867a042568d7171e6192875c1e9ed,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,148312.77850000001
0xfcffac7ca0fe69461dd32cb1286bf31d2c818ff1,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,148038.2034907924
0x2acd7487cb24c5ba3c2bac8907d3c30498a0ff06,LINK,0x514910771af9ca656af840dff83e8264ecf986ca,147665.707141687
0xeab5b236d05545ef7e1671902ca8fffa194c1d3a,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,146708.0024485
0xd6cc66be4a0faac57ab7c6913d5477d1ec60ca42,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,146019.72731771172
0xd3c1556ad6cfc29537cf5d4551aa6b7c636e042c,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,145405.21659999999
0x8ab8b8cd8013219d2a98864d6004843378b4170e,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,144313.24215787288
0x786213ac9ed4510d5262793071bba4cb82c3d363,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,142990.35751
0x2acd7487cb24c5ba3c2bac8907d3c30498a0ff06,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,140766.2410394208
0x2acd7487cb24c5ba3c2bac8907d3c30498a0ff06,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,140124.11882750748
0x61bbebb90fbc89358e0b66f9b79581b1b7a94b63,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,140029.7178
0xea7c9b8f4a22009610965dce63562ad7cfc0af94,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,136250.4160219464
0x91f668f9a077623b174fd82dbec4f8f16a3b7265,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,135514.30475013732
0xaf3de92ced9df91a1d89a602c9a5b1d1ea5b0a71,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,133723.35662517877
0xea7c9b8f4a22009610965dce63562ad7cfc0af94,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,131494.2035739342
0xf65980beb6c89af6f7b143e1dc369e61e91fa913,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,130027.5951
0xfb31a0d5386145f6e60adddaf9b427bd204cc1ee,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,129991.2341
0xee23dc9140e42a6684ded0ba209d000756276198,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,129991.2341
0xf508c2a6fb36f8e8323c60bd175d8ed1a3513a87,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,129970.58300061
0xe2641e5de1adb81916035ffbcc3e527a94b9300f,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,124991.57125
0xd13df9e3c6bc539df10ff4a0b90167754ecc2d41,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,123810.54
0x4e515cd5680e61fdcc313e0d161c6fc23bacc530,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,120025.4724
0x22ba28b589013497c91a7f3b0f33e2732e62ff5d,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,120025.4724
0x08b0b51f6dbbe6e23a35bedffef60b479c77e666,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,120025.4724
0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,120025.4724
0xcb7e0558be839953ce3131657a1100444d1938b7,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,119991.9084
0x3519ee4d387150f230baca90f5c50e9d296164c6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,118467.6774676
0x414d8e3f98fbc4fd128cdda769018d94a8cfcb67,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,118025.04786
0x4ca434ef0db26304768fbccc47927c171407362e,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,116977.43423524982
0x1105c075a4034c57d1457151b2d7cab2ed99b122,cbBTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,114264.018
0xf29f42319048198b06c653ff8e52c9f77f529a43,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,109992.5827
0x254fe38030120a0f828ffecb8c9d07bb411c486d,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,107378.77640784354
0x9df859b1d9d02d497114ba83a4b0c1fbcc32ef2e,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,104418.81002684243
0x7bdb93962284fb270bfcc14212a2c40f0799863e,tBTC,0x18084fba666a33d37592fa2633fd49a74dd93a88,104012.97095375
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,cbBTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,103876.38
0xba4eed5a9e6acb87e298f6f11e278404f8da28df,cbBTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,103876.38
0x70504e3da1aa772e9cc7e90a9bc53cbcfb54631b,cbBTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,103876.38
0xb18f1894ab9c1538998372d06080a265465ac33e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,103097.5155
0xd3e59935008cd08764e744385b5b9043154953f2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,102339.93570499714
0xe88f8699a0644a46d8e96620290befee252fabf2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,100625.25294082554
0x045123be2edb33bd9dcb30b963cb39d3b70782fa,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,100297.23650128
0x510b2d8e30e8c79247c51e04d5be8bf7262f9938,LUSD,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,100205.257
0x4df8ad19e0842ce309a8ff2a21534b3c64550c6f,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,100021.227
0x5ae07a9a7b0f5b2c035438bd6fdf35f4298f0bcd,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,100021.227
0x0e489ed8797fed4396d32c13557a37281a419ebf,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,100021.227
0x02998e4194d593a23721bd5b0a4f58a41c4e0c8e,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,100021.227
0xac8f599d034d646966f8246bd7cd70a63acd4d66,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,100021.227
0xbc23be8bb63a2ab9ad020829cf3783aade5f5988,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,100021.227
0x7d9bbcd566a849b3776756b2b336365cf3907a46,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,100021.227
0xc76f39917e38426515ed15376e0b518574e67f05,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,100021.227
0x30848a44eb12472c9397396c27840e74251f7e31,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,100021.227
0xb8c01ecea97cce8d1f71e501d70f625b270d390f,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,100011.0
